,X1,X2,y
0,1.1411675810288884,-1.036385500666917,0
1,0.21857384191548745,-0.16361460643425008,0
2,0.3465797774012276,-0.4500036310968013,0
3,-0.2886153619406153,0.18328227577174183,0
4,-0.18884434445313047,0.06176412539553833,0
5,-1.497472408877401,0.9506927373151735,0
6,0.794674736063864,-0.788913729306449,0
7,0.8542577270240066,-0.9294524353663015,0
8,2.386314090792365,-2.1009716979298005,0
9,3.008938161136463,-2.7268588948371075,0
10,0.5569100970496688,-0.6192368412494134,0
11,2.558725357917538,-2.312411663333872,0
12,2.830700660763595,2.5431877745905944,1
13,1.768733085822691,-1.5987972514085178,0
14,1.0626661507417126,-1.1405561887803686,0
15,0.6888954133776501,-0.7267880177469029,0
16,1.2492661200670088,-1.1851651197109483,0
17,-0.30979826728205695,-0.04502655008632195,0
18,2.0015538061606915,-1.9191970982561308,0
19,-0.16648157463877578,0.022696158615684192,0
20,-0.0736818005565929,-0.12065792198892922,0
21,0.17555058281717129,-0.29504638561912655,0
22,0.7458637435780506,-0.7773034348935879,0
23,2.152117928260939,-1.8085887609714317,0
24,1.541646453704297,-1.5330946298250274,0
25,0.16239487948235998,-0.28496719581272834,0
26,2.7919924152621007,-2.5784993886165175,0
27,1.7383610056947707,-1.613075481797954,0
28,0.578183938369474,-0.6972418325097212,0
29,1.8947465116524147,-1.8445745733770536,0
30,2.3857374214363904,-2.1458839797280045,0
31,0.6323580391286766,-0.6402092302957831,0
32,0.18882870236384797,-0.28414374539006026,0
33,1.176309516886935,-1.1015800587715012,0
34,-0.9262574271989912,0.5876078937368514,0
35,1.3476987543995702,-1.3227956636409426,0
36,-0.3292778071446163,-0.0014901270667979638,0
37,2.302211767482625,-1.9831513836921961,0
38,0.6059828563090506,-0.7563851539761453,0
39,1.023507767993545,-1.0823605955382343,0
40,0.037983086966075,-0.28182172738297906,0
41,2.7289237357417564,-2.405730874936119,0
42,0.06777868849555169,-0.18560653652331904,0
43,0.2269656947613533,-0.31777541015731015,0
44,1.0259268502607568,-1.0264172984312177,0
45,1.2195223448470882,-1.3107608083905076,0
46,1.737882907237366,-1.5124607680553626,0
47,1.3550867023043986,-1.4667735272639746,0
48,0.30407641770903227,-0.4705912022676286,0
49,1.7549198726907287,-1.6881397120515604,0
50,0.7882480356923115,-0.8117276703899923,0
51,0.6171250709274609,-0.6315957944756732,0
52,1.8508276324244013,-1.6674120424357501,0
53,1.0464252387303785,-1.0716943256890832,0
54,0.49179302625578447,-0.5361202369439086,0
55,-0.08489003699826836,-0.18524932901182767,0
56,1.0466787874573298,1.2144726822181457,1
57,0.7851364523508872,-0.8020031654625572,0
58,0.24563510683303114,-0.47694025039279664,0
59,1.193198320389034,-1.1721079946502413,0
60,1.290819528236621,-1.216301083743832,0
61,-0.6180434945462507,0.42435513027160576,0
62,1.6395682908332396,-1.410905630009962,0
63,1.6317861276127958,-1.5738999422927642,0
64,1.2021804850196096,-1.0799888828929736,0
65,0.2409650941468222,-0.28079755663463035,0
66,0.9035561005740321,-1.0129890355552467,0
67,1.5057204268753581,-1.4326581435814636,0
68,0.052348358703261044,-0.15290429346365697,0
69,2.1275663611627484,-1.823723688722818,0
70,0.69928676727142,-0.6689724810744815,0
71,0.8533635332985947,-0.7887730143074538,0
72,1.1793994304090913,-1.1752969671041527,0
73,1.8770339316100841,-1.7137461237427858,0
74,2.165678208724019,-2.0110588888816494,0
