,X1,X2,y
0,-0.2113018534635196,1.4910973617037993,0
1,-0.5058186864797631,1.297209121361307,0
2,-0.8614925135592635,1.0960219733895191,0
3,-3.7234256640818963,-0.8958454974533896,0
4,-1.0547229063765946,1.0106752414325322,0
5,-1.1617453353383695,0.8562301189234646,0
6,-0.626844585703422,1.247888007101351,0
7,-3.0954343379890132,-0.6623092681492184,0
8,-1.934035428157291,0.28630287490211803,0
9,0.2957202674656825,1.988245350463367,0
10,-0.2449004703788027,1.3901476564078243,0
11,-1.412774572648067,0.6900543198199527,0
12,1.2617455897397671,2.3477304738877582,0
13,-3.231262791681619,-0.5513868809589444,0
14,0.07441709036568955,-0.34776973433010616,1
15,0.11099650425577012,1.8296331670917136,0
16,-0.5368413570316716,1.3435815414901713,0
17,-0.5332816871494828,1.5406139272206052,0
18,0.18664407793425752,1.6719038908384634,0
19,-1.2597877300544016,0.791211511151672,0
20,-0.034740510358004406,1.6645230448507373,0
21,-0.32231126749286254,1.601666113447789,0
22,-0.8043177688433596,1.023051036144406,0
23,-1.60524872591097,0.3929535489533311,0
24,-0.2583448829615189,-0.9352580760321748,1
25,-1.4733326255831836,0.5660679577093854,0
26,-0.8768408870435718,1.0467877700935844,0
27,-0.7715512204550597,1.1905314720107327,0
28,-2.7640685807260086,-0.16715619486589928,0
29,-1.0437156907981902,1.076325966378442,0
30,-2.107873697442019,-1.2493563152210347,1
31,-1.7569566866428348,-1.1920395789235905,1
32,-2.174763609939803,0.16574569122050886,0
33,0.46926258616014604,1.8726308035443249,0
34,0.9303552932488794,2.7153065056894867,0
35,-2.142280123017839,-1.1802155463827506,1
36,0.8946701520562481,2.263042962781337,0
37,-0.06156008656539558,1.6318968640767357,0
38,-3.7861416165035737,-0.8849382919341231,0
39,-3.8533999454719075,-1.129058613513107,0
40,-0.7884487660250435,1.0765540190243474,0
41,-2.2185621880247046,0.44186076957831855,0
42,-0.1939088220845162,1.4283522466205638,0
43,-0.8433183409853862,1.0498113263845164,0
44,-0.8632683129056176,-0.7055159866331061,1
45,-1.160784405844493,0.9828300289562247,0
46,-2.1197358010885825,0.14323119073481128,0
47,-2.349173028177741,0.21371440775975803,0
48,-1.3801032393762176,0.6424670717505234,0
49,-0.10052378550113417,1.727151245911472,0
50,-1.8177415660534257,0.7127223683998676,0
51,-2.31544161623257,0.29865163881737455,0
52,-1.4466025790731856,0.8184452253532941,0
53,-1.3727101191610447,0.5953881391698765,0
54,-1.5099952427133503,0.8937620490089354,0
