0,24,176
0,25,177
1,26,180
0,27,180
1,28,181
0,27,180
1,28,181
1,28,181
0,28,181
0,29,182
0,29,182
2,29,182
2,29,182
2,29,182
2,29,182
3,29,184
1,30,183
1,30,183
1,30,183
2,31,184
1,32,185
1,32,185
1,32,185
1,32,185
2,33,186
2,33,186
1,34,188
1,34,189
1,36,190
1,36,192
1,36,192
0,35,191
0,35,191
0,35,191
0,35,191
0,36,192
0,36,192
0,36,192
0,36,192
0,36,192
1,37,193
2,37,193
2,37,193
2,37,193
2,37,193
3,38,194
2,38,194
1,39,194
0,40,195
0,41,195
0,41,195
0,40,197
0,40,197
1,40,196
1,41,195
1,41,195
0,41,195
0,41,195
0,41,195
1,42,196
0,43,197
0,43,198
0,43,197
0,43,198
0,43,199
0,43,199
0,44,200
0,45,200
0,45,200
0,45,200
0,45,200
0,45,200
0,45,200
1,46,201
1,46,201
1,46,202
1,45,202
1,45,202
1,45,202
0,44,201
0,45,200
0,44,201
0,44,201
0,45,201
0,45,201
0,46,201
1,47,202
1,47,202
0,48,202
0,48,202
0,48,202
0,48,202
0,49,203
0,48,203
0,48,203
0,48,203
0,49,203
0,49,203
0,49,203
0,49,203
0,49,203
0,48,203
0,49,204
0,48,203
2,47,203
2,46,203
1,45,202
1,45,202
0,44,201
0,44,201
0,44,201
0,44,201
0,44,201
0,44,201
0,44,201
0,45,200
1,45,200
1,44,200
2,43,199
2,43,199
0,43,199
0,43,199
0,43,199
0,43,199
1,42,199
1,42,199
1,41,198
1,41,198
1,41,199
1,41,199
1,41,199
1,41,198
1,41,198
1,41,198
2,41,198
1,40,198
1,40,198
1,39,197
1,40,197
4,40,198
3,39,197
3,37,196
3,37,197
2,36,196
1,36,195
0,36,194
0,36,194
0,36,194
0,36,194
0,36,194
0,35,193
0,35,192
1,33,192
1,33,193
0,33,191
0,33,190
0,33,190
0,32,189
0,32,189
0,32,188
1,32,185
1,32,185
1,31,187
1,31,189
1,29,190
0,29,188
0,28,187
0,29,186
0,28,184
0,28,184
0,28,185
0,28,187
2,28,185
2,28,185
1,27,184
1,27,184
1,27,186
1,27,186
1,27,186
1,27,186
2,26,186
2,26,186
1,25,185
1,25,183
1,26,181
0,25,181
1,24,181
1,24,181
1,24,180
0,23,180
0,23,179
0,23,179
1,22,180
1,22,179
1,22,178
0,23,178
0,23,178
0,23,178
0,22,178
0,22,178
1,22,176
1,22,175
0,21,174
0,21,176
1,20,176
1,20,176
1,19,177
0,19,175
0,19,173
1,18,173
1,17,171
1,18,170
1,18,170
1,18,169
0,17,167
0,17,167
0,17,167
0,17,167
1,17,165
1,17,165
0,16,164
0,16,164
1,15,164
1,15,164
0,16,162
0,16,161
1,16,161
1,16,161
0,15,160
0,15,160
1,13,160
2,14,161
0,15,160
0,24,178
1,26,179
1,27,181
1,28,181
1,28,181
1,28,181
1,28,181
1,29,182
1,29,182
1,30,183
0,29,182
0,29,182
0,28,181
0,28,181
0,29,182
0,29,183
0,29,182
0,29,182
1,30,183
1,32,185
0,31,184
1,32,185
1,32,185
1,33,186
2,34,187
1,33,187
1,34,189
1,35,190
1,36,192
1,36,192
1,36,192
0,36,192
1,36,192
1,36,192
0,35,191
0,35,191
0,36,192
0,36,192
0,36,192
0,36,192
1,37,193
1,37,193
1,37,193
1,37,193
1,37,193
2,38,194
2,38,194
0,39,194
0,41,195
0,41,195
0,40,197
0,40,197
0,40,197
0,41,197
0,41,196
0,41,195
0,41,195
0,41,196
0,42,196
0,42,198
0,43,199
0,43,199
1,44,200
1,44,200
0,44,200
0,44,200
0,45,200
1,45,201
0,45,200
0,45,200
0,45,200
0,45,200
0,45,200
1,46,201
1,46,201
1,46,201
1,45,202
1,45,202
1,46,202
1,45,202
1,46,202
1,46,202
1,46,203
1,47,203
1,47,203
1,47,203
2,48,203
1,48,203
0,49,203
0,49,203
1,49,203
1,49,203
1,50,204
1,50,205
0,50,204
0,49,204
0,50,204
0,50,204
0,50,204
0,50,204
0,50,204
0,49,204
0,50,204
0,49,204
1,48,204
1,47,203
1,47,204
1,47,204
1,46,203
1,46,203
1,46,203
1,46,203
0,44,201
0,44,201
0,44,201
0,45,200
0,45,200
1,44,200
1,44,200
1,43,200
0,44,199
0,44,200
0,44,200
0,44,200
1,44,200
1,44,200
1,44,200
0,42,199
1,41,199
1,41,199
1,42,200
1,42,199
1,41,198
1,41,199
1,41,198
0,40,198
0,40,198
1,39,198
1,40,198
1,40,197
2,39,197
2,38,196
3,38,198
3,37,197
1,37,195
1,37,195
0,36,194
0,36,194
1,37,195
0,36,194
1,35,194
1,35,194
1,33,193
0,32,192
0,32,192
1,33,192
1,33,191
0,33,190
0,32,190
0,33,189
0,33,187
1,32,188
1,31,189
1,31,189
0,30,190
0,29,188
0,29,187
0,29,186
0,28,187
0,28,187
0,28,187
0,28,187
0,28,186
2,28,185
1,27,184
1,27,185
1,27,186
1,27,186
1,27,186
1,26,188
1,27,186
1,26,186
1,25,185
1,25,183
1,25,182
1,24,182
0,23,181
0,23,181
0,23,181
1,24,181
1,24,181
0,23,181
0,22,181
0,22,180
0,22,179
0,23,179
0,23,178
0,23,178
0,22,177
0,22,178
1,22,177
1,22,177
1,22,177
1,22,177
1,21,177
1,20,176
1,20,176
0,19,175
0,19,173
2,18,173
1,17,172
1,17,172
1,18,170
1,18,170
0,17,169
0,17,169
0,17,167
0,17,167
0,17,167
1,17,165
0,16,164
0,16,164
0,16,164
1,15,164
0,16,163
0,16,163
0,16,163
1,15,163
0,14,162
0,14,162
0,13,161
2,14,162
0,14,162
1,25,179
2,26,180
2,27,181
1,28,181
1,28,181
1,28,181
2,29,181
2,29,181
1,29,182
1,30,183
0,29,182
0,29,182
0,29,182
0,29,183
0,30,183
0,30,184
0,31,184
0,31,184
1,31,185
1,32,185
1,32,185
0,33,187
1,33,188
1,34,189
1,34,189
1,34,189
1,35,190
2,36,191
1,36,192
0,36,192
0,36,192
1,37,194
2,37,193
1,37,193
1,37,193
1,37,193
2,38,194
2,38,194
1,37,193
1,37,193
1,38,194
1,38,194
2,38,194
2,39,194
2,39,195
2,40,195
2,40,195
1,41,195
0,41,195
1,41,197
1,41,198
1,41,198
1,42,198
1,42,198
2,42,199
2,43,197
1,43,199
1,43,199
1,43,199
1,44,200
1,44,200
1,44,201
2,45,202
2,45,202
1,45,202
1,45,202
1,45,202
1,45,202
1,45,202
1,45,202
1,46,202
1,46,202
0,47,202
1,47,202
1,48,203
1,48,203
1,47,203
1,47,203
2,48,204
2,48,204
1,48,204
2,48,204
2,48,204
2,48,204
2,48,204
2,49,204
3,49,204
1,50,204
1,50,204
1,50,204
2,51,205
2,51,206
1,52,206
1,52,206
1,51,206
0,51,206
0,52,206
0,52,206
0,52,206
0,52,206
0,51,206
0,51,205
1,51,206
0,50,205
1,49,206
1,49,206
1,49,206
0,48,206
1,48,205
2,48,205
2,48,205
2,48,205
1,46,203
0,47,203
0,47,203
0,47,202
0,46,202
1,46,201
1,46,201
1,45,201
1,46,201
1,46,201
1,46,201
1,46,201
0,45,200
1,44,200
1,44,200
0,44,200
1,43,200
1,43,200
1,43,201
1,43,200
2,42,200
2,42,200
1,42,200
1,41,201
0,41,201
1,41,200
1,40,199
1,39,198
2,40,198
2,39,198
3,39,198
2,38,197
1,37,196
1,37,196
1,37,196
1,38,196
2,38,196
1,36,195
1,35,194
1,35,194
1,35,194
1,34,194
1,34,194
1,34,194
1,34,193
1,33,193
0,32,192
0,33,191
0,33,190
0,32,190
0,31,191
1,31,191
0,31,191
1,30,190
0,30,188
0,30,188
1,29,188
1,29,188
1,29,188
0,28,187
0,28,187
0,28,187
0,28,186
0,27,186
1,27,186
1,26,188
1,26,188
1,26,188
1,26,188
1,26,186
1,26,186
1,26,185
2,26,184
2,25,184
1,25,183
1,24,182
0,24,182
1,24,182
1,24,182
1,24,182
0,22,183
0,23,181
0,23,180
0,23,179
0,23,179
0,23,178
0,22,177
0,22,177
1,22,177
1,22,177
1,22,177
1,22,177
1,22,177
0,21,176
0,21,176
0,20,175
1,19,175
2,19,175
2,18,173
1,17,172
1,17,172
1,17,172
0,16,171
0,17,169
0,17,169
0,17,169
0,17,167
0,16,166
0,16,164
0,16,164
0,16,164
0,16,164
0,16,164
0,16,163
0,16,163
1,15,163
1,15,163
0,14,162
0,13,161
0,14,162
0,14,162
1,26,180
2,27,181
2,27,181
1,28,181
1,28,181
2,29,182
2,29,181
2,29,181
0,28,181
0,29,182
0,29,182
0,29,183
0,29,183
1,30,184
1,31,185
0,31,184
0,32,185
1,32,185
1,32,187
0,33,188
0,33,188
1,34,189
1,34,189
1,34,190
0,35,189
0,35,189
0,35,191
1,36,192
0,36,192
0,36,192
1,37,194
1,37,195
2,38,196
2,38,196
2,38,196
2,39,196
3,39,197
3,39,197
2,39,196
1,39,196
0,39,194
0,39,194
0,39,194
1,40,195
1,40,195
1,41,196
1,42,196
1,42,196
0,42,198
0,42,199
0,43,199
0,43,199
0,43,199
0,43,199
0,43,199
0,43,199
1,44,201
1,44,201
1,44,201
1,44,201
0,44,201
1,45,202
2,46,203
2,46,203
1,47,203
1,47,203
1,47,203
1,47,203
2,48,204
2,48,204
2,48,204
1,48,204
0,49,203
1,50,204
1,50,204
1,50,205
1,50,205
1,50,205
1,50,205
1,50,205
1,50,205
1,50,205
1,50,205
1,50,205
1,50,205
1,50,205
1,50,205
1,51,204
0,51,204
1,52,205
1,52,206
1,52,206
1,52,206
1,52,207
1,52,208
0,52,208
0,52,207
0,52,207
0,52,207
0,52,207
0,53,207
0,53,207
0,53,207
0,52,206
0,50,207
1,51,208
1,51,208
0,50,207
1,49,207
1,49,207
1,49,207
1,49,206
2,48,204
0,49,204
0,49,204
0,49,204
0,48,203
1,47,203
1,47,203
1,47,203
1,47,202
1,47,202
1,47,202
1,47,202
1,46,201
1,45,201
0,44,201
1,45,201
1,45,202
0,44,201
0,44,201
1,43,201
1,43,200
1,43,202
0,42,202
0,42,202
0,42,203
0,41,201
0,41,200
1,40,199
1,41,199
1,39,198
1,39,198
0,38,197
0,38,197
0,38,197
0,38,197
2,39,198
3,39,198
2,38,196
1,37,195
1,37,195
2,36,196
2,36,196
2,36,195
1,35,194
0,34,193
0,34,193
0,33,193
0,33,192
0,32,191
0,32,192
0,32,192
0,31,192
0,31,191
1,31,191
1,31,189
1,31,189
1,31,191
1,30,190
1,29,190
0,28,187
0,28,188
0,28,188
2,30,189
1,29,188
0,27,188
0,27,188
1,26,188
1,26,188
1,26,188
0,25,187
1,26,186
1,27,186
2,26,186
1,26,185
1,26,185
1,26,185
2,26,186
1,25,185
0,24,184
1,24,184
1,23,184
1,23,184
0,23,182
0,23,180
0,23,179
0,23,179
0,23,178
0,23,178
2,22,179
2,22,179
2,22,179
2,22,179
1,22,177
0,21,176
1,22,177
0,21,175
1,20,176
2,20,176
2,19,175
2,18,175
2,18,174
1,17,172
1,17,172
1,17,172
1,18,171
1,18,170
1,18,169
0,17,167
1,17,167
1,16,167
1,16,166
0,16,165
0,16,164
0,16,164
0,16,164
0,16,164
1,16,164
1,15,164
0,14,163
0,14,163
0,14,163
1,26,180
2,27,181
1,28,181
1,28,181
1,28,182
2,29,182
2,29,182
2,29,182
0,29,183
0,29,183
0,30,184
0,30,183
0,31,184
1,31,185
1,32,185
1,32,187
0,32,187
0,32,187
0,33,188
1,34,189
1,34,191
0,35,191
1,35,192
1,35,192
0,36,191
0,35,191
0,35,191
0,36,192
1,37,195
1,38,195
0,38,195
0,38,196
2,38,196
3,39,197
3,39,197
1,40,197
1,40,197
1,40,197
0,39,196
0,39,196
0,40,196
0,40,196
1,40,197
1,40,197
1,41,197
1,42,198
1,44,199
1,44,199
0,43,199
0,44,200
0,44,200
0,44,200
0,44,200
0,45,201
0,45,201
0,45,200
1,44,201
1,45,202
1,45,202
1,45,202
1,46,203
1,47,203
1,47,204
1,48,205
1,49,204
0,49,204
0,49,204
0,49,204
1,50,205
1,50,205
1,50,205
1,50,205
1,51,206
1,52,206
1,52,206
1,52,206
1,52,206
1,52,206
1,52,206
1,52,206
1,52,206
1,52,206
1,52,206
1,52,206
1,52,206
1,52,207
1,52,206
1,52,206
0,52,206
1,53,207
1,53,207
1,54,208
1,54,209
1,54,210
1,55,210
1,55,210
0,55,210
0,55,210
0,55,210
0,55,210
0,55,210
0,55,210
0,55,210
0,54,209
0,54,209
1,54,210
1,54,210
0,53,209
1,51,208
1,51,208
1,51,208
1,51,208
1,50,205
1,50,205
1,50,205
0,51,205
0,50,204
0,49,204
1,49,204
1,50,205
1,50,204
0,49,203
0,49,203
0,48,203
1,48,203
1,47,203
0,47,203
1,47,203
1,47,203
1,45,202
0,45,202
0,44,201
0,44,201
0,44,202
0,44,203
0,44,203
1,43,204
0,43,203
0,42,202
0,42,201
0,42,200
1,42,200
1,41,199
0,40,199
1,40,198
1,39,198
0,39,198
0,38,197
0,38,197
2,38,197
2,38,197
2,38,197
2,38,197
2,38,197
1,37,196
1,37,196
1,36,195
1,35,195
0,34,194
0,34,194
0,33,194
0,33,193
0,33,193
0,32,193
0,32,192
0,32,192
0,32,191
0,32,191
1,30,192
1,30,192
0,30,190
1,30,190
1,31,190
1,31,191
2,30,191
2,30,191
1,29,190
0,28,189
0,28,189
0,28,189
0,28,189
0,27,188
1,27,187
1,28,187
1,27,186
1,26,186
1,26,186
1,27,186
2,26,186
2,26,186
1,26,185
1,25,185
0,24,185
0,24,184
0,24,184
0,24,182
0,23,180
0,23,179
0,23,179
0,23,179
0,23,180
0,23,181
0,23,179
2,22,179
1,22,177
1,22,177
1,22,177
1,22,176
2,21,177
1,20,176
1,19,176
2,19,175
2,18,175
1,17,174
1,17,174
0,18,174
0,18,172
1,18,172
1,18,171
1,18,169
1,18,168
1,17,168
1,17,167
0,15,166
0,16,166
0,15,166
0,15,166
0,16,164
1,16,165
1,15,164
0,15,164
1,15,164
1,15,164
1,27,181
1,28,181
1,28,181
1,28,181
0,28,182
0,29,183
0,29,183
0,29,183
0,29,185
0,30,186
0,30,186
0,30,186
1,31,187
1,31,187
0,33,188
0,33,188
1,34,190
0,34,190
0,34,190
0,35,191
1,35,192
1,35,193
1,35,194
1,36,194
1,37,193
1,37,193
1,37,195
1,38,195
0,39,196
0,39,196
1,40,197
1,40,197
1,39,198
2,40,199
2,40,199
2,40,199
2,40,199
1,41,198
1,41,198
1,41,198
1,41,198
1,41,198
1,41,198
2,42,199
2,42,199
1,44,200
1,45,200
0,45,200
0,44,201
0,44,201
0,44,201
0,44,201
0,45,202
0,46,202
0,46,202
0,46,202
1,45,202
1,46,202
0,46,202
1,47,203
1,48,204
1,49,204
1,49,205
1,50,206
1,51,206
0,51,206
0,51,206
0,51,206
1,52,206
1,52,206
1,52,206
1,52,206
1,53,208
0,53,207
0,53,207
0,53,207
0,53,208
0,53,207
0,53,207
0,53,207
0,53,207
0,53,207
0,53,207
0,53,209
1,54,209
1,54,209
1,54,208
1,54,208
1,55,208
1,56,209
1,56,209
1,56,211
2,56,212
2,57,212
1,56,212
0,56,213
1,57,212
1,57,212
1,57,212
1,57,212
0,56,211
0,56,211
0,57,212
0,57,212
1,56,211
0,56,211
0,55,210
0,55,210
1,54,210
1,54,210
1,54,210
0,53,209
1,51,208
1,51,208
1,51,208
1,52,206
0,51,206
0,51,205
1,51,206
1,52,206
1,52,206
1,51,205
0,51,205
0,50,204
1,50,205
1,50,205
1,50,205
1,49,205
2,48,204
1,48,204
1,47,203
0,46,202
1,46,202
1,46,203
0,46,204
0,46,204
1,45,205
0,44,203
0,44,203
0,44,203
1,44,201
1,44,201
1,43,201
1,43,201
1,41,200
1,41,199
1,41,199
1,40,198
1,38,197
1,38,197
0,38,197
2,38,196
2,38,197
2,38,197
1,38,196
1,37,196
1,37,196
1,37,196
0,36,195
0,36,195
1,34,196
0,34,194
0,34,194
0,33,194
0,33,193
0,32,193
0,32,192
0,32,192
1,31,193
1,30,192
1,31,191
1,31,191
1,31,190
1,31,191
0,30,190
0,29,191
1,30,191
0,29,190
0,29,190
1,29,190
1,29,190
1,28,189
0,28,189
0,28,187
1,27,187
1,27,186
1,27,186
1,26,186
1,26,186
1,27,186
1,27,186
1,26,186
1,26,186
1,25,185
0,24,184
0,24,184
0,23,181
0,23,181
0,23,179
0,23,179
0,23,181
0,23,181
0,23,179
0,23,179
0,23,178
1,23,178
1,23,178
2,22,178
2,22,178
1,22,177
2,21,177
2,21,177
2,20,177
1,20,176
1,20,176
0,19,175
0,19,175
1,19,175
0,19,172
